policy_id,customer_id,policy_type,insurance_company,branch,start_date,end_date,policy_duration_years,premium_amount,coverage_amount,vehicle_brand,vehicle_model,vehicle_year,vehicle_value,claim_history,status,payment_type,created_date
b58f5d09-1331-4206-a698-cceb6e8599a8,2e6a976c-0c40-4fc6-893a-7fa2fc960dba,Comprehensive,SecureDrive Insurance,Jaipur Business Park,2024-06-20,2025-06-20,1,11900,260000,Maruti Suzuki,Baleno,2019,280000,1,Expired,Upfront,2024-06-20
00ccd327-c2ac-4cda-883b-eafcf481da7c,d8f44fc6-dce9-4b73-b407-ff0ba02e2668,Comprehensive,SecureDrive Insurance,Delhi NCR,2024-09-08,2027-09-08,3,20800,540000,Maruti Suzuki,Swift,2024,520000,2,Expired,Upfront,2024-09-08
7bfd0418-aab4-4d23-a60c-470239e8bd58,b9b47f2d-11fb-4ad5-8b36-ad4b5f2556f5,Third Party,SecureDrive Insurance,Lucknow City Center,2024-05-07,2025-05-07,1,1000,40000,Renault,Triber,2022,380000,3,Active,Upfront,2024-05-07
c657cfaa-7d35-41b3-90b5-f473553a5803,e7c287c7-5963-4e9e-9827-c755e30076c2,Third Party,SecureDrive Insurance,Delhi NCR,2023-09-11,2024-09-10,1,500,20000,Tata Motors,Punch,2015,120000,1,Expired,Upfront,2023-09-11
8a2000ca-5c68-4d3f-85fc-74baa4ecee63,30f43169-63d9-498c-9dcb-409dbb5014d3,Third Party,SecureDrive Insurance,Lucknow City Center,2025-01-29,2026-01-29,1,1200,60000,Hyundai,i20,2021,360000,0,Active,Upfront,2025-01-29
fd0ca24f-66ab-4262-9f86-e00f8adf026b,c59171e9-1589-43df-b923-9b6b09e393a8,Third Party,SecureDrive Insurance,Delhi NCR,2024-09-16,2025-09-16,1,2600,120000,Maruti Suzuki,Ertiga,2023,660000,2,Cancelled,Upfront,2024-09-16
25208231-3e95-447f-b820-22cfbee53bab,b2c489db-36c3-4b83-b10c-2990124b35d3,Zero Depreciation,SecureDrive Insurance,Lucknow City Center,2023-04-10,2024-04-09,1,15400,320000,Maruti Suzuki,WagonR,2022,300000,0,Active,Upfront,2023-04-10
6107c764-b9a5-4bf8-b0a8-e5bd037bb1fe,c6c345a9-d744-4583-aac2-059bf780a200,Comprehensive,SecureDrive Insurance,Chennai Marina,2023-08-03,2024-08-02,1,24500,510000,Mahindra,Scorpio,2019,500000,1,Expired,Upfront,2023-08-03
ce59b970-6454-4fb5-b402-762de394951f,4a48271e-7c0e-4178-ae76-4dc4eff541be,Comprehensive,SecureDrive Insurance,Delhi NCR,2023-01-25,2024-01-25,1,16200,370000,Hyundai,Verna,2020,410000,2,Cancelled,Upfront,2023-01-25
59c788d7-ac9f-4095-9371-ad66bea15ddb,c59171e9-1589-43df-b923-9b6b09e393a8,Third Party,SecureDrive Insurance,Delhi NCR,2022-06-10,2023-06-10,1,900,50000,Maruti Suzuki,Alto,2022,260000,0,Expired,Upfront,2022-06-10
3e3db209-4b49-41cd-b3c4-7fb36e31e3c5,b1ffff40-3b4c-4062-a733-a63186c9634c,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2023-01-20,2026-01-19,3,25100,490000,Renault,Kiger,2024,510000,1,Active,Upfront,2023-01-20
11fd982a-41c6-4cb4-a94e-d2bf0bc74589,3b9f4d71-11bd-4b9b-ac2f-3e43daf5eda9,Comprehensive,SecureDrive Insurance,Jaipur Business Park,2024-07-13,2027-07-13,3,26300,750000,Honda,Jazz,2024,710000,0,Cancelled,Upfront,2024-07-13
fc47059e-d74c-4f4a-8038-2e21edf17ba1,8774884a-acbe-4f21-a55f-a16af4fb170c,Third Party,SecureDrive Insurance,Lucknow City Center,2022-09-09,2023-09-09,1,900,40000,Hyundai,i20,2020,300000,1,Cancelled,Upfront,2022-09-09
18aa8d8e-cfe7-4a23-bf72-e4909f650945,45bf1fdb-ba02-43c8-aa57-f53a11169d33,Third Party,SecureDrive Insurance,Pune IT Park,2023-09-24,2024-09-23,1,2200,100000,Maruti Suzuki,Ertiga,2022,540000,0,Cancelled,Upfront,2023-09-24
033b13bc-8df8-44a7-8342-b874755f27f1,69e1936d-8af0-4cce-a0f5-b9b940209ac9,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2022-10-18,2023-10-18,1,10500,200000,Maruti Suzuki,WagonR,2019,190000,2,Active,Upfront,2022-10-18
a3dbbb19-fffb-4106-b895-0016012e88c0,29a6b364-b5c9-4a10-8536-c038c2202572,Third Party,SecureDrive Insurance,Jaipur Business Park,2025-04-01,2026-04-01,1,900,30000,Maruti Suzuki,Swift,2018,190000,1,Expired,Upfront,2025-04-01
4a123cbd-996f-4e09-95b8-88606532bde2,0c4c19ee-bad2-4823-9811-76f8d8b0d9b2,Zero Depreciation,SecureDrive Insurance,Bangalore Tech Park,2023-03-16,2024-03-15,1,16500,180000,Hyundai,Verna,2015,170000,1,Expired,Upfront,2023-03-16
c0aa2ec0-1eb9-49ec-97da-7a612ab0a460,ea451a89-26f0-440c-81ba-7380f3da1cbe,Comprehensive,SecureDrive Insurance,Pune IT Park,2025-02-13,2026-02-13,1,9100,180000,Tata Motors,Nexon,2015,160000,1,Cancelled,Upfront,2025-02-13
ba6c4d57-02dd-4f8d-a72d-08655aa17e84,cd8acdcd-4da3-4aee-b4a0-0106fc35c68d,Comprehensive,SecureDrive Insurance,Chennai Marina,2024-02-21,2027-02-20,3,27000,680000,Maruti Suzuki,Ertiga,2023,640000,1,Active,Upfront,2024-02-21
b849f246-6a96-43fb-891f-0df69836e740,e58d080d-3df8-4389-a7e6-b5e5ed65e048,Third Party,SecureDrive Insurance,Bangalore Tech Park,2023-03-09,2024-03-08,1,1100,50000,Hyundai,i20,2019,270000,0,Expired,Upfront,2023-03-09
d9728c0b-8c04-40b9-aa55-4747347fa97c,49d72cb4-e2e1-4784-ab66-d9d6c4f34193,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2023-01-24,2026-01-23,3,18200,430000,Maruti Suzuki,WagonR,2024,410000,2,Cancelled,Upfront,2023-01-24
a0ecc1e7-b663-486c-ab58-25be298d2180,737a3bf6-9393-480c-ad9d-22f135075fbe,Third Party,SecureDrive Insurance,Hyderabad Hitech,2024-07-31,2025-07-31,1,1000,40000,Hyundai,Venue,2017,220000,0,Active,Upfront,2024-07-31
d6c76c9b-7a8d-47c8-a616-3ed1455af84e,ee4540a1-ad65-471b-8eee-55f1623c4eee,Comprehensive,SecureDrive Insurance,Chennai Marina,2022-09-29,2023-09-29,1,20300,440000,Toyota,Urban Cruiser,2021,460000,1,Cancelled,Upfront,2022-09-29
494cd1f5-f82b-45b5-ae1d-43b3b844c027,a05a57ae-6975-4eec-9442-d8ecbb84137d,Zero Depreciation,SecureDrive Insurance,Mumbai Central,2024-03-18,2025-03-18,1,21400,310000,Tata Motors,Harrier,2015,280000,1,Active,Upfront,2024-03-18
863d52bc-9653-4e7e-8552-3ee7fc714642,f4f88aec-ca59-494b-b70d-6b8f41022fc3,Comprehensive,SecureDrive Insurance,Kolkata Central,2024-03-12,2025-03-12,1,9500,190000,Tata Motors,Punch,2018,190000,2,Active,Upfront,2024-03-12
25f9cfe8-142c-4b62-ab86-6030fbfd8149,5a970581-f233-4427-aca8-2d72b62efbac,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2022-08-28,2025-08-27,3,31600,700000,Maruti Suzuki,Ertiga,2024,780000,2,Expired,Upfront,2022-08-28
3faf75b6-a3e6-4b55-8cb2-4cd001282bce,3191711d-00ad-496a-9f63-0aea9437c180,Third Party,SecureDrive Insurance,Hyderabad Hitech,2023-05-08,2024-05-07,1,1900,80000,Maruti Suzuki,Baleno,2023,480000,0,Active,Upfront,2023-05-08
0ec5a08a-2ca2-4007-869c-463225d5fef1,e2b1b6db-6eaf-42c1-a482-bfdbd19d6982,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2023-08-20,2024-08-19,1,39900,930000,Toyota,Innova,2021,980000,1,Cancelled,Upfront,2023-08-20
ceaa9c63-3096-401c-9542-9567fa0716ed,9b10e784-5c7d-44e8-a06e-78e18c1d0520,Comprehensive,SecureDrive Insurance,Lucknow City Center,2022-10-11,2023-10-11,1,18500,430000,Maruti Suzuki,Ertiga,2020,390000,0,Expired,Upfront,2022-10-11
07641dd4-6bac-464b-886e-9117a2cf81a1,ae462298-bf88-4d7b-acc5-76b53ab6efe6,Third Party,SecureDrive Insurance,Lucknow City Center,2023-08-19,2024-08-18,1,1500,70000,Maruti Suzuki,Ertiga,2023,630000,3,Expired,Upfront,2023-08-19
ec3b5ae8-c2c1-46df-bf77-42ab23f5eb37,f0eb69e6-ee3e-4f57-8e13-22bb067886ea,Third Party,SecureDrive Insurance,Delhi NCR,2022-10-15,2023-10-15,1,1100,40000,Maruti Suzuki,Swift,2018,190000,1,Active,Upfront,2022-10-15
52f38639-6f6a-4be4-850a-1b01386b8a77,ed799b0d-c528-4d99-bf70-c047f25f400f,Comprehensive,SecureDrive Insurance,Kolkata Central,2022-11-08,2023-11-08,1,15000,390000,Hyundai,Creta,2019,430000,0,Expired,Upfront,2022-11-08
29296444-fe5d-464c-a5a8-c281820b8944,37d1f25e-4e59-4862-8768-0e4c4478578f,Comprehensive,SecureDrive Insurance,Delhi NCR,2025-06-03,2026-06-03,1,20500,370000,Honda,Elevate,2019,410000,1,Active,Upfront,2025-06-03
bb998f30-d5c2-4e4c-b103-e8ef30ffa46b,a4849ac6-42e9-4fd9-bfaf-7dcd8d15e1b4,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2023-01-02,2026-01-01,3,48000,1090000,Tata Motors,Harrier,2023,1060000,1,Cancelled,Upfront,2023-01-02
961578c9-2f8f-43a4-995c-43609c071f2d,855912c1-9703-4e7e-b9df-b967ad846447,Zero Depreciation,SecureDrive Insurance,Mumbai Central,2025-03-11,2026-03-11,1,40100,720000,Hyundai,Venue,2024,710000,2,Expired,Upfront,2025-03-11
406eda52-6da0-4141-91e8-58ceea000b10,49778b22-1289-48e8-ba6a-31117265dd93,Comprehensive,SecureDrive Insurance,Lucknow City Center,2024-12-12,2025-12-12,1,19300,370000,Toyota,Glanza,2021,380000,3,Active,Upfront,2024-12-12
75bc2b0c-d230-4477-b551-1cb32dcafddb,fc54f395-ed68-46e3-876b-a9fceee3d57b,Third Party,SecureDrive Insurance,Mumbai Central,2025-04-26,2026-04-26,1,500,20000,Maruti Suzuki,Alto,2016,90000,1,Active,Upfront,2025-04-26
e1ad6400-206d-4fd5-9f8f-e5c3a4a2455b,fe5c47bf-3882-4546-b1ce-6e8aada12264,Zero Depreciation,SecureDrive Insurance,Bangalore Tech Park,2023-11-18,2024-11-17,1,16100,200000,Maruti Suzuki,Baleno,2016,170000,1,Active,Upfront,2023-11-18
d76328a3-3794-4516-a5a4-1c8794690a44,49d72cb4-e2e1-4784-ab66-d9d6c4f34193,Third Party,SecureDrive Insurance,Bangalore Tech Park,2022-08-04,2023-08-04,1,700,20000,Maruti Suzuki,Swift,2015,110000,3,Active,Upfront,2022-08-04
b28eda8d-7383-403a-b424-3e03955fb13f,ea2d8e81-d7a0-4809-bca7-698b7c4f55af,Comprehensive,SecureDrive Insurance,Delhi NCR,2023-04-26,2024-04-25,1,19800,290000,Tata Motors,Safari,2015,300000,1,Active,Upfront,2023-04-26
9706c4ca-e094-4263-9eee-7c3a1bd9a14c,34eec2a3-f766-4f32-882e-a60e81170af7,Third Party,SecureDrive Insurance,Jaipur Business Park,2024-07-23,2025-07-23,1,600,20000,Maruti Suzuki,WagonR,2018,160000,3,Active,Upfront,2024-07-23
55914649-e838-4a75-bcac-234ee5503bf0,34bdd0ee-d861-42b5-8e6d-4fa2e783356d,Third Party,SecureDrive Insurance,Mumbai Central,2023-12-13,2024-12-12,1,5500,190000,Kia,EV6,2017,1650000,2,Expired,Upfront,2023-12-13
fbb2371d-36fd-481a-8467-9312a5225a7d,2a38d07f-5a4b-43c4-bc7f-0cd443ea619d,Third Party,SecureDrive Insurance,Chennai Marina,2024-11-12,2025-11-12,1,1700,80000,Maruti Suzuki,Baleno,2022,440000,2,Cancelled,Upfront,2024-11-12
8c81872c-9e66-4cb0-89e5-005c23c4dc73,67bcc46b-32ce-4b2a-a09c-2d4e5dcfbece,Third Party,SecureDrive Insurance,Mumbai Central,2023-02-07,2024-02-07,1,1600,70000,Hyundai,Creta,2021,560000,2,Expired,Upfront,2023-02-07
2e8e242f-a9a9-4ac2-963d-3b4182b4ef0c,0cacafab-4ba9-49c1-a23a-86cfa632ecfc,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2024-07-28,2025-07-28,1,4900,100000,Maruti Suzuki,Alto,2017,110000,1,Cancelled,Upfront,2024-07-28
34b2e396-c75b-4895-ba12-6626b58d746f,3844a62a-e6c8-4598-bdc3-8c79e966740f,Comprehensive,SecureDrive Insurance,Kolkata Central,2022-08-08,2023-08-08,1,11300,200000,Maruti Suzuki,Swift,2018,190000,0,Cancelled,Upfront,2022-08-08
a6e5e659-c134-4915-9127-8b16e69d3502,79d661b8-035b-4232-9b0f-b2408002b012,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2024-10-01,2025-10-01,1,9300,140000,Maruti Suzuki,Alto,2018,130000,3,Expired,Upfront,2024-10-01
b3dd9853-8e60-487f-926d-b854acac8618,66a1373f-285d-4be8-8789-bd455b493740,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2025-05-19,2028-05-18,3,39500,770000,Maruti Suzuki,Ertiga,2024,730000,3,Active,Upfront,2025-05-19
db44d285-32f7-4be2-a191-adeec6ed4326,07c1bb07-818b-44e8-841b-6478ceff3806,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2024-11-25,2027-11-25,3,35100,910000,Volkswagen,Taigun,2024,980000,2,Cancelled,Upfront,2024-11-25
428789e9-10e7-4eef-b63a-6a8db5f09393,755b6dcd-b9fc-4b09-b703-4ecdab447a5c,Comprehensive,SecureDrive Insurance,Lucknow City Center,2023-10-29,2026-10-28,3,19500,450000,Tata Motors,Altroz,2022,420000,1,Expired,Upfront,2023-10-29
0da03da8-0f11-4926-82ba-6b511fc92cee,b581d5dd-b8ac-4d64-a1a8-bf55c8912f9f,Zero Depreciation,SecureDrive Insurance,Kolkata Central,2024-04-04,2025-04-04,1,12700,200000,Maruti Suzuki,WagonR,2019,190000,0,Expired,Upfront,2024-04-04
34e05e42-bca3-4466-be21-1141f4a67d09,b96df31f-ef50-4915-8e71-598c8ff9de4b,Zero Depreciation,SecureDrive Insurance,Bangalore Tech Park,2025-02-03,2026-02-03,1,9600,140000,Kia,Sonet,2015,140000,0,Cancelled,Upfront,2025-02-03
fc6699ae-084c-45d0-951e-801309b7734c,2e1bd743-0c21-49fc-91d4-300ab1f3351c,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2024-07-31,2025-07-31,1,19700,330000,Maruti Suzuki,Ertiga,2018,300000,3,Cancelled,Upfront,2024-07-31
29a30714-289a-4688-b13e-312b028ab6c5,f6aa7e1f-3a42-46b7-bab1-12e158fa21ed,Comprehensive,SecureDrive Insurance,Lucknow City Center,2023-04-07,2024-04-06,1,10500,160000,Maruti Suzuki,Swift,2017,170000,2,Active,Upfront,2023-04-07
0922b251-09b0-49d5-a89f-3d7674781b7f,755b6dcd-b9fc-4b09-b703-4ecdab447a5c,Comprehensive,SecureDrive Insurance,Lucknow City Center,2024-02-14,2025-02-13,1,7200,110000,Maruti Suzuki,Alto,2017,110000,3,Cancelled,Upfront,2024-02-14
162aa114-49d7-4aa7-b801-279784201191,524c954a-1108-444c-a9d6-44a2a5d450fb,Comprehensive,SecureDrive Insurance,Pune IT Park,2024-11-11,2027-11-11,3,36900,630000,Maruti Suzuki,Ertiga,2023,680000,3,Expired,Upfront,2024-11-11
341340c2-84b7-4b2f-8aff-eb74bbec0e92,9954244b-9062-492f-afbc-5e68cdc5c0d8,Comprehensive,SecureDrive Insurance,Lucknow City Center,2023-03-13,2024-03-12,1,22300,510000,Tata Motors,Safari,2018,500000,1,Cancelled,Upfront,2023-03-13
b5244cb6-afa3-40fc-a9ac-ac1e2aa31a84,1cfbdc4b-3149-4bc9-a2af-a6f97f3ed67b,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2024-01-21,2027-01-20,3,29100,820000,Kia,Carens,2024,860000,1,Expired,Upfront,2024-01-21
d58ad0bf-417c-4b73-bfc1-5c8c70226c99,bfd11f5d-396e-40ce-bc24-646eacc37c21,Comprehensive,SecureDrive Insurance,Mumbai Central,2022-12-01,2023-12-01,1,10100,170000,Tata Motors,Nexon,2015,160000,0,Active,Upfront,2022-12-01
7352f11b-7b64-4d98-9031-f684c9b48c75,86284e90-e304-4d40-888d-78deaae15f2e,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2024-07-19,2025-07-19,1,13800,340000,Maruti Suzuki,Swift,2021,310000,1,Expired,Upfront,2024-07-19
b5ed3835-5e09-4726-a44e-5b22e5442e81,5b37d91b-9976-41e6-a477-ef885ba46802,Zero Depreciation,SecureDrive Insurance,Ahmedabad Corporate,2024-01-06,2025-01-05,1,38900,810000,Maruti Suzuki,Ertiga,2024,740000,1,Active,Upfront,2024-01-06
1031556c-3773-4901-a34d-71d96e78d8a0,a6d958e0-8673-49b8-b364-d47d5d55aad3,Zero Depreciation,SecureDrive Insurance,Lucknow City Center,2025-02-02,2026-02-02,1,60400,840000,Maruti Suzuki,Ertiga,2024,750000,2,Expired,Upfront,2025-02-02
0900154f-0c64-4a25-a367-23028c4b394e,45b733ee-5841-4b04-af97-b1fb99709b92,Comprehensive,SecureDrive Insurance,Lucknow City Center,2023-09-05,2026-09-04,3,19800,390000,Maruti Suzuki,WagonR,2023,380000,2,Cancelled,Upfront,2023-09-05
beaad806-258b-45e7-8587-1bf063e90b0d,8c2b7304-c2cc-41ee-8ee7-643ac0ca68a2,Comprehensive,SecureDrive Insurance,Mumbai Central,2024-05-06,2025-05-06,1,10400,240000,Maruti Suzuki,Baleno,2018,230000,0,Active,Upfront,2024-05-06
bda3a1fa-cd5b-4b88-a5a3-01767ac55183,9a7cdaf4-9270-463d-947a-b8c645f806fb,Comprehensive,SecureDrive Insurance,Delhi NCR,2022-08-15,2025-08-14,3,24100,560000,Tata Motors,Nexon,2023,600000,2,Active,Upfront,2022-08-15
959e8406-e004-4b61-bed8-7d8653333b97,fd378c2b-eaeb-458a-8023-569c2a71d048,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2023-04-22,2024-04-21,1,45000,940000,Tata Motors,Safari,2021,860000,1,Active,Upfront,2023-04-22
fb5aec6d-74de-4166-9775-e40d27521be4,33382010-d3d9-4505-9323-64fd5350791b,Comprehensive,SecureDrive Insurance,Chennai Marina,2025-06-07,2026-06-07,1,19000,360000,Maruti Suzuki,Ertiga,2020,380000,3,Cancelled,Upfront,2025-06-07
0413a502-b2f6-486b-a95b-c1ce182dfbdb,7ae021b6-6f25-49cc-87ba-7d34661cf3ba,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2022-09-09,2023-09-09,1,11000,220000,Maruti Suzuki,WagonR,2020,210000,0,Expired,Upfront,2022-09-09
cc8b10cf-ab04-4980-bd92-1f2e194c4168,67a74e4a-ebb3-495f-9247-7b96a64305fb,Comprehensive,SecureDrive Insurance,Kolkata Central,2023-11-26,2026-11-25,3,20300,430000,Maruti Suzuki,Swift,2023,450000,3,Cancelled,Upfront,2023-11-26
6990e169-aed7-456c-9729-67947b1771ad,ee4540a1-ad65-471b-8eee-55f1623c4eee,Comprehensive,SecureDrive Insurance,Chennai Marina,2025-03-04,2026-03-04,1,9600,160000,Maruti Suzuki,Swift,2017,170000,3,Active,Upfront,2025-03-04
c2eb2dfa-27fc-4639-9a85-b6bd3e217a8c,ba1dfc86-774a-4ffe-914e-1e67732c2be4,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2022-09-04,2023-09-04,1,26900,480000,Toyota,Innova,2017,470000,2,Expired,Upfront,2022-09-04
236c7bd6-a80c-4558-b0a6-f20ff52ff5c3,c03b6b4a-db98-4a06-82b9-1fa3ede96e39,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2022-07-18,2023-07-18,1,10900,170000,Maruti Suzuki,WagonR,2018,160000,2,Active,Upfront,2022-07-18
399e7e06-b4e2-42b5-87fb-f842ade8f18d,b1118b5e-0c35-41a0-92f6-79ce7033cb07,Third Party,SecureDrive Insurance,Mumbai Central,2024-10-11,2025-10-11,1,1200,50000,Maruti Suzuki,Baleno,2023,490000,2,Active,Upfront,2024-10-11
9f275107-1968-4743-bd5a-3de5cd4664c4,3becf8e7-4c7a-4ee4-b74b-72f5f8cd648d,Third Party,SecureDrive Insurance,Lucknow City Center,2024-12-07,2025-12-07,1,500,20000,Maruti Suzuki,WagonR,2018,160000,0,Expired,Upfront,2024-12-07
3c05ed51-00cf-48d7-8569-e1e92da7e5ec,21c3c1bb-f308-4677-adc8-c5a3615acaa1,Zero Depreciation,SecureDrive Insurance,Bangalore Tech Park,2022-10-15,2023-10-15,1,8200,90000,Maruti Suzuki,Alto,2015,80000,3,Active,Upfront,2022-10-15
2a6a00da-293b-42b4-9237-ea8546337e76,5af4f66d-5d70-47a4-a5a7-276d5b185146,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2023-08-14,2024-08-13,1,5800,100000,Maruti Suzuki,WagonR,2016,110000,2,Expired,Upfront,2023-08-14
b0fd34f5-41f3-4d8d-9410-1d9e021c96f6,66a1373f-285d-4be8-8789-bd455b493740,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2025-03-23,2026-03-23,1,29900,530000,Maruti Suzuki,Ertiga,2021,490000,3,Expired,Upfront,2025-03-23
ed08ea61-486f-4ede-9667-bebe44404142,51c9f5cd-c5a8-4851-bac5-1ec818f74c88,Third Party,SecureDrive Insurance,Jaipur Business Park,2024-03-15,2025-03-15,1,2200,90000,Toyota,Innova,2020,820000,3,Expired,Upfront,2024-03-15
4c140921-f2a9-44a3-83cc-a5bb52d9ba36,07175de3-85e7-4321-921e-57d59d0af0e5,Zero Depreciation,SecureDrive Insurance,Mumbai Central,2023-12-27,2024-12-26,1,47300,670000,Maruti Suzuki,Baleno,2024,570000,1,Cancelled,Upfront,2023-12-27
29b1eab1-fcd1-4e44-a425-54b898dc7fdc,41e81931-3a33-4441-b4da-240de7b3507e,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2023-06-19,2024-06-18,1,19500,460000,Tata Motors,Safari,2017,440000,0,Active,Upfront,2023-06-19
00f0c33a-3195-4b61-b4a3-9c74d89ddcf5,351e9b81-156e-4638-9f7c-7393a4272b31,Third Party,SecureDrive Insurance,Lucknow City Center,2023-03-21,2024-03-20,1,800,40000,Maruti Suzuki,Swift,2021,330000,1,Expired,Upfront,2023-03-21
d97b4f70-f814-4c46-a23c-ea595d6b5dc9,04879d7c-c8f7-4448-ab82-3d5225dbd38f,Comprehensive,SecureDrive Insurance,Lucknow City Center,2023-11-26,2024-11-25,1,30200,590000,Tata Motors,Harrier,2019,540000,0,Active,Upfront,2023-11-26
fb27b0e8-66f7-405d-bcd2-91491a368cac,dd1fa3ca-9d4b-4188-bb1b-48d99ee1f9a4,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2023-07-12,2024-07-11,1,6700,140000,Hyundai,i20,2015,140000,1,Cancelled,Upfront,2023-07-12
1658cbd0-e5b2-452a-8099-47c0327bc61c,3e06d9a1-57aa-4480-b634-d3df383d9b4e,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2024-06-03,2025-06-03,1,17600,280000,Maruti Suzuki,Baleno,2019,270000,2,Expired,Upfront,2024-06-03
4f956985-63e6-4d8a-bdad-705372ca54ff,71d3b9ee-fa2f-45da-9d17-8e4888d68e23,Comprehensive,SecureDrive Insurance,Pune IT Park,2024-01-16,2025-01-15,1,14300,270000,Hyundai,Creta,2016,260000,1,Cancelled,Upfront,2024-01-16
2c705038-ecf3-48e0-b6ea-2317d8b8924d,946144bb-cdd4-492d-b13d-db0ab8159db0,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2025-03-02,2028-03-01,3,16400,430000,Hyundai,i20,2022,450000,0,Expired,Upfront,2025-03-02
09800956-8a32-42eb-9c9a-112fbde0d578,6d15dd34-33f0-4a77-be9a-c15d428cad1c,Zero Depreciation,SecureDrive Insurance,Kolkata Central,2023-01-29,2024-01-29,1,16900,290000,Hyundai,Verna,2017,250000,0,Active,Upfront,2023-01-29
a5df3130-6ceb-425e-9e34-c0b91f7efb37,22b8fc7c-f88c-4435-bede-3a2ee86cddaa,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2023-03-10,2024-03-09,1,9200,190000,Maruti Suzuki,Alto,2020,190000,1,Expired,Upfront,2023-03-10
f5df37b5-bba8-4239-a148-b6075a188bd5,3da1aa6d-a26b-4c12-b8fd-9bd7a43089ed,Comprehensive,SecureDrive Insurance,Delhi NCR,2025-03-11,2026-03-11,1,23700,350000,Tata Motors,Harrier,2016,360000,3,Active,Upfront,2025-03-11
e3b12d9f-8f03-4a81-8a8a-f35db8e34a8b,dd676303-a771-43c5-b403-3b1528033563,Comprehensive,SecureDrive Insurance,Jaipur Business Park,2023-07-09,2026-07-08,3,51800,850000,Mahindra,XUV700,2022,830000,2,Cancelled,Upfront,2023-07-09
04058c9e-6479-4a55-9280-7fcb38c5f4d6,e3327e61-42d7-4c5d-9748-8e62f7873c9f,Third Party,SecureDrive Insurance,Mumbai Central,2024-03-07,2025-03-07,1,1600,80000,Hyundai,i20,2022,420000,1,Active,Upfront,2024-03-07
dbe64989-e954-41c3-90cf-eac958ea9a34,c8a9f137-3bd6-4fe4-ac16-de231b0fd78d,Third Party,SecureDrive Insurance,Kolkata Central,2025-02-20,2026-02-20,1,2300,110000,Toyota,Innova,2020,800000,0,Cancelled,Upfront,2025-02-20
86911b33-f835-419a-a45c-ae30c046f327,3f5c9d4f-e90e-4902-9f60-9f6c087ff9ab,Third Party,SecureDrive Insurance,Pune IT Park,2023-07-02,2024-07-01,1,500,20000,Maruti Suzuki,WagonR,2017,130000,0,Cancelled,Upfront,2023-07-02
6da7dfea-b711-4766-986f-f815ac041a13,58ea9dbd-d28d-497f-bcd9-728fc976bc7a,Comprehensive,SecureDrive Insurance,Jaipur Business Park,2022-09-21,2023-09-21,1,18100,300000,Honda,Amaze,2020,300000,3,Active,Upfront,2022-09-21
c56568da-98a7-4eb8-8924-43652b7ee3c8,66772b33-db35-473d-b203-b5a0121d3dbd,Third Party,SecureDrive Insurance,Lucknow City Center,2023-05-22,2024-05-21,1,2300,130000,Mahindra,XUV300,2023,660000,0,Cancelled,Upfront,2023-05-22
42c7be85-109a-4a9f-95ff-974968dac31a,51320000-87f5-4302-9fda-056132651c57,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2024-07-03,2027-07-03,3,25600,710000,Tata Motors,Nexon,2024,710000,0,Expired,Upfront,2024-07-03
d145531f-4788-4b49-8a97-23a91d856eca,b98f7758-f360-4aa2-8f9e-24ab1f298959,Zero Depreciation,SecureDrive Insurance,Bangalore Tech Park,2023-08-24,2024-08-23,1,32600,440000,Honda,Jazz,2020,370000,1,Active,Upfront,2023-08-24
89be7893-5bce-46ae-bc6a-3d43fb686363,2485a507-a434-4cdc-977e-2ff821e49d80,Third Party,SecureDrive Insurance,Pune IT Park,2023-06-10,2024-06-09,1,1200,50000,Kia,Seltos,2017,290000,0,Cancelled,Upfront,2023-06-10
357087f6-a3ca-4309-aae8-995850b1be4f,552b4ba9-6233-4388-a592-b5f807afc6e9,Third Party,SecureDrive Insurance,Bangalore Tech Park,2022-08-07,2023-08-07,1,1200,40000,Hyundai,i20,2021,380000,2,Active,Upfront,2022-08-07
